id,manifest,num,pages
5065100,https://www.digital.archives.go.jp/api/iiif/5065100/manifest.json,366-0069,61
5065672,https://www.digital.archives.go.jp/api/iiif/5065672/manifest.json,367-0030,61
5389998,https://www.digital.archives.go.jp/api/iiif/5389998/manifest.json,367-0032,61
4017567,https://www.digital.archives.go.jp/api/iiif/4017567/manifest.json,367-0039,61
5390487,https://www.digital.archives.go.jp/api/iiif/5390487/manifest.json,367-0066,61
3932950,https://www.digital.archives.go.jp/api/iiif/3932950/manifest.json,367-0104,61
5395317,https://www.digital.archives.go.jp/api/iiif/5395317/manifest.json,369-0027,61
584203,https://www.digital.archives.go.jp/api/iiif/584203/manifest.json,371-0007,61
4410482,https://www.digital.archives.go.jp/api/iiif/4410482/manifest.json,003-0003,60
4432677,https://www.digital.archives.go.jp/api/iiif/4432677/manifest.json,004-0002,60
4499323,https://www.digital.archives.go.jp/api/iiif/4499323/manifest.json,014-0001,60
4410416,https://www.digital.archives.go.jp/api/iiif/4410416/manifest.json,019-0010,60
4414905,https://www.digital.archives.go.jp/api/iiif/4414905/manifest.json,048-0001,60
4417689,https://www.digital.archives.go.jp/api/iiif/4417689/manifest.json,060-0009,60
4487267,https://www.digital.archives.go.jp/api/iiif/4487267/manifest.json,062-0001,60
4487507,https://www.digital.archives.go.jp/api/iiif/4487507/manifest.json,068-0007,60
4757143,https://www.digital.archives.go.jp/api/iiif/4757143/manifest.json,072-0002,60
4426797,https://www.digital.archives.go.jp/api/iiif/4426797/manifest.json,076-0006,60
4495489,https://www.digital.archives.go.jp/api/iiif/4495489/manifest.json,079-0003,60
4757325,https://www.digital.archives.go.jp/api/iiif/4757325/manifest.json,082-0001,60
4493412,https://www.digital.archives.go.jp/api/iiif/4493412/manifest.json,119-0001,60
4492920,https://www.digital.archives.go.jp/api/iiif/4492920/manifest.json,121-0001,60
4758342,https://www.digital.archives.go.jp/api/iiif/4758342/manifest.json,125-0002,60
4480146,https://www.digital.archives.go.jp/api/iiif/4480146/manifest.json,132-0004,60
4761994,https://www.digital.archives.go.jp/api/iiif/4761994/manifest.json,136-0007,60
4762082,https://www.digital.archives.go.jp/api/iiif/4762082/manifest.json,137-0001,60
4762214,https://www.digital.archives.go.jp/api/iiif/4762214/manifest.json,193-0016,60
4762863,https://www.digital.archives.go.jp/api/iiif/4762863/manifest.json,245-0002,60
1068356,https://www.digital.archives.go.jp/api/iiif/1068356/manifest.json,283-0001,60
4217833,https://www.digital.archives.go.jp/api/iiif/4217833/manifest.json,300-0212,60
4914784,https://www.digital.archives.go.jp/api/iiif/4914784/manifest.json,301-0028,60
585060,https://www.digital.archives.go.jp/api/iiif/585060/manifest.json,301-0059,60
588858,https://www.digital.archives.go.jp/api/iiif/588858/manifest.json,301-0064,60
577785,https://www.digital.archives.go.jp/api/iiif/577785/manifest.json,301-0148,60
4915472,https://www.digital.archives.go.jp/api/iiif/4915472/manifest.json,302-0088,60
4917104,https://www.digital.archives.go.jp/api/iiif/4917104/manifest.json,303-0240,60
4775059,https://www.digital.archives.go.jp/api/iiif/4775059/manifest.json,304-0298,60
4918043,https://www.digital.archives.go.jp/api/iiif/4918043/manifest.json,304-0305,60
4918344,https://www.digital.archives.go.jp/api/iiif/4918344/manifest.json,305-0002,60
4771003,https://www.digital.archives.go.jp/api/iiif/4771003/manifest.json,305-0007,60
3671883,https://www.digital.archives.go.jp/api/iiif/3671883/manifest.json,305-0042,60
4918853,https://www.digital.archives.go.jp/api/iiif/4918853/manifest.json,305-0145,60
4772236,https://www.digital.archives.go.jp/api/iiif/4772236/manifest.json,305-0264,60
4919355,https://www.digital.archives.go.jp/api/iiif/4919355/manifest.json,306-0137,60
4919470,https://www.digital.archives.go.jp/api/iiif/4919470/manifest.json,306-0176,60
4919993,https://www.digital.archives.go.jp/api/iiif/4919993/manifest.json,306-0298,60
4920091,https://www.digital.archives.go.jp/api/iiif/4920091/manifest.json,307-0055,60
3610763,https://www.digital.archives.go.jp/api/iiif/3610763/manifest.json,307-0208,60
5048988,https://www.digital.archives.go.jp/api/iiif/5048988/manifest.json,307-0285,60
3672116,https://www.digital.archives.go.jp/api/iiif/3672116/manifest.json,308-0043,60
3669798,https://www.digital.archives.go.jp/api/iiif/3669798/manifest.json,308-0090,60
4771298,https://www.digital.archives.go.jp/api/iiif/4771298/manifest.json,308-0105,60
4767651,https://www.digital.archives.go.jp/api/iiif/4767651/manifest.json,308-0144,60
5049614,https://www.digital.archives.go.jp/api/iiif/5049614/manifest.json,308-0225,60
5049744,https://www.digital.archives.go.jp/api/iiif/5049744/manifest.json,309-0123,60
4782941,https://www.digital.archives.go.jp/api/iiif/4782941/manifest.json,309-0170,60
5054578,https://www.digital.archives.go.jp/api/iiif/5054578/manifest.json,310-0031,60
5054644,https://www.digital.archives.go.jp/api/iiif/5054644/manifest.json,310-0041,60
5054751,https://www.digital.archives.go.jp/api/iiif/5054751/manifest.json,310-0045,60
5054881,https://www.digital.archives.go.jp/api/iiif/5054881/manifest.json,310-0099,60
3670147,https://www.digital.archives.go.jp/api/iiif/3670147/manifest.json,310-0158,60
3743995,https://www.digital.archives.go.jp/api/iiif/3743995/manifest.json,310-0170,60
3745162,https://www.digital.archives.go.jp/api/iiif/3745162/manifest.json,311-0076,60
1079223,https://www.digital.archives.go.jp/api/iiif/1079223/manifest.json,311-0137,60
5055459,https://www.digital.archives.go.jp/api/iiif/5055459/manifest.json,311-0207,60
581366,https://www.digital.archives.go.jp/api/iiif/581366/manifest.json,311-0289,60
5055707,https://www.digital.archives.go.jp/api/iiif/5055707/manifest.json,312-0054,60
1069618,https://www.digital.archives.go.jp/api/iiif/1069618/manifest.json,313-0079,60
5056803,https://www.digital.archives.go.jp/api/iiif/5056803/manifest.json,363-0136,60
5056897,https://www.digital.archives.go.jp/api/iiif/5056897/manifest.json,364-0074,60
3313021,https://www.digital.archives.go.jp/api/iiif/3313021/manifest.json,364-0078,60
5063376,https://www.digital.archives.go.jp/api/iiif/5063376/manifest.json,365-0013,60
4268399,https://www.digital.archives.go.jp/api/iiif/4268399/manifest.json,366-0007,60
5064758,https://www.digital.archives.go.jp/api/iiif/5064758/manifest.json,366-0026,60
5065059,https://www.digital.archives.go.jp/api/iiif/5065059/manifest.json,366-0063,60
5065712,https://www.digital.archives.go.jp/api/iiif/5065712/manifest.json,367-0031,60
5390325,https://www.digital.archives.go.jp/api/iiif/5390325/manifest.json,367-0047,60
5390485,https://www.digital.archives.go.jp/api/iiif/5390485/manifest.json,367-0066,60
5390540,https://www.digital.archives.go.jp/api/iiif/5390540/manifest.json,367-0067,60
5395336,https://www.digital.archives.go.jp/api/iiif/5395336/manifest.json,369-0029,60
5395574,https://www.digital.archives.go.jp/api/iiif/5395574/manifest.json,369-0059,60
1076520,https://www.digital.archives.go.jp/api/iiif/1076520/manifest.json,001-0011,59
4413294,https://www.digital.archives.go.jp/api/iiif/4413294/manifest.json,004-0002,59
4430355,https://www.digital.archives.go.jp/api/iiif/4430355/manifest.json,008-0006,59
3323581,https://www.digital.archives.go.jp/api/iiif/3323581/manifest.json,009-0007,59
4756676,https://www.digital.archives.go.jp/api/iiif/4756676/manifest.json,045-0002,59
4420988,https://www.digital.archives.go.jp/api/iiif/4420988/manifest.json,049-0016,59
628702,https://www.digital.archives.go.jp/api/iiif/628702/manifest.json,058-0001,59
4756869,https://www.digital.archives.go.jp/api/iiif/4756869/manifest.json,061-0007,59
4487863,https://www.digital.archives.go.jp/api/iiif/4487863/manifest.json,068-0010,59
4498529,https://www.digital.archives.go.jp/api/iiif/4498529/manifest.json,074-0010,59
4427654,https://www.digital.archives.go.jp/api/iiif/4427654/manifest.json,076-0002,59
4498888,https://www.digital.archives.go.jp/api/iiif/4498888/manifest.json,078-0007,59
629195,https://www.digital.archives.go.jp/api/iiif/629195/manifest.json,079-0005,59
4757641,https://www.digital.archives.go.jp/api/iiif/4757641/manifest.json,083-0003,59
4493883,https://www.digital.archives.go.jp/api/iiif/4493883/manifest.json,111-0006,59
4454073,https://www.digital.archives.go.jp/api/iiif/4454073/manifest.json,120-0001,59
4499577,https://www.digital.archives.go.jp/api/iiif/4499577/manifest.json,127-0002,59
4491611,https://www.digital.archives.go.jp/api/iiif/4491611/manifest.json,129-0003,59
4762009,https://www.digital.archives.go.jp/api/iiif/4762009/manifest.json,137-0001,59
4762874,https://www.digital.archives.go.jp/api/iiif/4762874/manifest.json,245-0002,59
3610391,https://www.digital.archives.go.jp/api/iiif/3610391/manifest.json,275-0181,59
3609878,https://www.digital.archives.go.jp/api/iiif/3609878/manifest.json,287-0101,59
4114659,https://www.digital.archives.go.jp/api/iiif/4114659/manifest.json,300-0212,59
4914783,https://www.digital.archives.go.jp/api/iiif/4914783/manifest.json,301-0028,59
585302,https://www.digital.archives.go.jp/api/iiif/585302/manifest.json,301-0059,59
588613,https://www.digital.archives.go.jp/api/iiif/588613/manifest.json,301-0064,59
4770152,https://www.digital.archives.go.jp/api/iiif/4770152/manifest.json,301-0091,59
595652,https://www.digital.archives.go.jp/api/iiif/595652/manifest.json,301-0144,59
4773399,https://www.digital.archives.go.jp/api/iiif/4773399/manifest.json,302-0037,59
4915383,https://www.digital.archives.go.jp/api/iiif/4915383/manifest.json,302-0084,59
577201,https://www.digital.archives.go.jp/api/iiif/577201/manifest.json,302-0108,59
4774124,https://www.digital.archives.go.jp/api/iiif/4774124/manifest.json,303-0252,59
4917577,https://www.digital.archives.go.jp/api/iiif/4917577/manifest.json,304-0137,59
4775073,https://www.digital.archives.go.jp/api/iiif/4775073/manifest.json,304-0298,59
4918146,https://www.digital.archives.go.jp/api/iiif/4918146/manifest.json,304-0308,59
4771011,https://www.digital.archives.go.jp/api/iiif/4771011/manifest.json,305-0007,59
4918704,https://www.digital.archives.go.jp/api/iiif/4918704/manifest.json,305-0049,59
4772147,https://www.digital.archives.go.jp/api/iiif/4772147/manifest.json,305-0122,59
4919345,https://www.digital.archives.go.jp/api/iiif/4919345/manifest.json,306-0135,59
4919445,https://www.digital.archives.go.jp/api/iiif/4919445/manifest.json,306-0173,59
4919655,https://www.digital.archives.go.jp/api/iiif/4919655/manifest.json,306-0218,59
3671481,https://www.digital.archives.go.jp/api/iiif/3671481/manifest.json,307-0109,59
3669288,https://www.digital.archives.go.jp/api/iiif/3669288/manifest.json,307-0167,59
4920457,https://www.digital.archives.go.jp/api/iiif/4920457/manifest.json,307-0184,59
3743352,https://www.digital.archives.go.jp/api/iiif/3743352/manifest.json,307-0213,59
3743447,https://www.digital.archives.go.jp/api/iiif/3743447/manifest.json,307-0250,59
3672114,https://www.digital.archives.go.jp/api/iiif/3672114/manifest.json,308-0043,59
3743662,https://www.digital.archives.go.jp/api/iiif/3743662/manifest.json,308-0065,59
5049254,https://www.digital.archives.go.jp/api/iiif/5049254/manifest.json,308-0101,59
3669532,https://www.digital.archives.go.jp/api/iiif/3669532/manifest.json,308-0134,59
4769057,https://www.digital.archives.go.jp/api/iiif/4769057/manifest.json,309-0076,59
5049777,https://www.digital.archives.go.jp/api/iiif/5049777/manifest.json,309-0123,59
5049847,https://www.digital.archives.go.jp/api/iiif/5049847/manifest.json,309-0143,59
3879235,https://www.digital.archives.go.jp/api/iiif/3879235/manifest.json,309-0158,59
5054510,https://www.digital.archives.go.jp/api/iiif/5054510/manifest.json,310-0029,59
5054595,https://www.digital.archives.go.jp/api/iiif/5054595/manifest.json,310-0031,59
5054851,https://www.digital.archives.go.jp/api/iiif/5054851/manifest.json,310-0086,59
3744002,https://www.digital.archives.go.jp/api/iiif/3744002/manifest.json,310-0170,59
5055388,https://www.digital.archives.go.jp/api/iiif/5055388/manifest.json,311-0059,59
4767699,https://www.digital.archives.go.jp/api/iiif/4767699/manifest.json,311-0206,59
5055508,https://www.digital.archives.go.jp/api/iiif/5055508/manifest.json,311-0233,59
581376,https://www.digital.archives.go.jp/api/iiif/581376/manifest.json,311-0289,59
1069495,https://www.digital.archives.go.jp/api/iiif/1069495/manifest.json,313-0288,59
5057054,https://www.digital.archives.go.jp/api/iiif/5057054/manifest.json,364-0117,59
5063913,https://www.digital.archives.go.jp/api/iiif/5063913/manifest.json,366-0009,59
3948721,https://www.digital.archives.go.jp/api/iiif/3948721/manifest.json,366-0033,59
5064998,https://www.digital.archives.go.jp/api/iiif/5064998/manifest.json,366-0057,59
3950711,https://www.digital.archives.go.jp/api/iiif/3950711/manifest.json,366-0065,59
5390035,https://www.digital.archives.go.jp/api/iiif/5390035/manifest.json,367-0037,59
5390337,https://www.digital.archives.go.jp/api/iiif/5390337/manifest.json,367-0047,59
3978765,https://www.digital.archives.go.jp/api/iiif/3978765/manifest.json,367-0065,59
3315475,https://www.digital.archives.go.jp/api/iiif/3315475/manifest.json,367-0085,59
5395087,https://www.digital.archives.go.jp/api/iiif/5395087/manifest.json,369-0011,59
4496518,https://www.digital.archives.go.jp/api/iiif/4496518/manifest.json,008-0009,58
4361038,https://www.digital.archives.go.jp/api/iiif/4361038/manifest.json,013-0001,58
4502098,https://www.digital.archives.go.jp/api/iiif/4502098/manifest.json,043-0004,58
4756681,https://www.digital.archives.go.jp/api/iiif/4756681/manifest.json,045-0002,58
4756751,https://www.digital.archives.go.jp/api/iiif/4756751/manifest.json,055-0004,58
4757006,https://www.digital.archives.go.jp/api/iiif/4757006/manifest.json,067-0005,58
4418652,https://www.digital.archives.go.jp/api/iiif/4418652/manifest.json,073-0011,58
4427685,https://www.digital.archives.go.jp/api/iiif/4427685/manifest.json,076-0007,58
4494837,https://www.digital.archives.go.jp/api/iiif/4494837/manifest.json,079-0003,58
4757323,https://www.digital.archives.go.jp/api/iiif/4757323/manifest.json,082-0001,58
4757643,https://www.digital.archives.go.jp/api/iiif/4757643/manifest.json,083-0003,58
4503076,https://www.digital.archives.go.jp/api/iiif/4503076/manifest.json,111-0006,58
4498401,https://www.digital.archives.go.jp/api/iiif/4498401/manifest.json,127-0002,58
4480879,https://www.digital.archives.go.jp/api/iiif/4480879/manifest.json,132-0004,58
4762059,https://www.digital.archives.go.jp/api/iiif/4762059/manifest.json,137-0001,58
636105,https://www.digital.archives.go.jp/api/iiif/636105/manifest.json,193-0015,58
4501189,https://www.digital.archives.go.jp/api/iiif/4501189/manifest.json,235-0011,58
4762906,https://www.digital.archives.go.jp/api/iiif/4762906/manifest.json,245-0002,58
1072163,https://www.digital.archives.go.jp/api/iiif/1072163/manifest.json,278-0158,58
1073170,https://www.digital.archives.go.jp/api/iiif/1073170/manifest.json,293-0082,58
4220617,https://www.digital.archives.go.jp/api/iiif/4220617/manifest.json,300-0217,58
4112971,https://www.digital.archives.go.jp/api/iiif/4112971/manifest.json,301-0026,58
585065,https://www.digital.archives.go.jp/api/iiif/585065/manifest.json,301-0059,58
594569,https://www.digital.archives.go.jp/api/iiif/594569/manifest.json,301-0060,58
577192,https://www.digital.archives.go.jp/api/iiif/577192/manifest.json,301-0064,58
3669238,https://www.digital.archives.go.jp/api/iiif/3669238/manifest.json,301-0107,58
577977,https://www.digital.archives.go.jp/api/iiif/577977/manifest.json,301-0148,58
4915208,https://www.digital.archives.go.jp/api/iiif/4915208/manifest.json,302-0067,58
4915437,https://www.digital.archives.go.jp/api/iiif/4915437/manifest.json,302-0085,58
4916644,https://www.digital.archives.go.jp/api/iiif/4916644/manifest.json,303-0061,58
4917657,https://www.digital.archives.go.jp/api/iiif/4917657/manifest.json,304-0161,58
4917895,https://www.digital.archives.go.jp/api/iiif/4917895/manifest.json,304-0274,58
4259758,https://www.digital.archives.go.jp/api/iiif/4259758/manifest.json,305-0005,58
4772149,https://www.digital.archives.go.jp/api/iiif/4772149/manifest.json,305-0122,58
4772224,https://www.digital.archives.go.jp/api/iiif/4772224/manifest.json,305-0257,58
4919396,https://www.digital.archives.go.jp/api/iiif/4919396/manifest.json,306-0147,58
4919989,https://www.digital.archives.go.jp/api/iiif/4919989/manifest.json,306-0297,58
4920082,https://www.digital.archives.go.jp/api/iiif/4920082/manifest.json,307-0051,58
4920263,https://www.digital.archives.go.jp/api/iiif/4920263/manifest.json,307-0147,58
3669777,https://www.digital.archives.go.jp/api/iiif/3669777/manifest.json,307-0210,58
3669072,https://www.digital.archives.go.jp/api/iiif/3669072/manifest.json,307-0223,58
5049017,https://www.digital.archives.go.jp/api/iiif/5049017/manifest.json,308-0002,58
3336869,https://www.digital.archives.go.jp/api/iiif/3336869/manifest.json,308-0048,58
3743657,https://www.digital.archives.go.jp/api/iiif/3743657/manifest.json,308-0065,58
5049141,https://www.digital.archives.go.jp/api/iiif/5049141/manifest.json,308-0079,58
5049238,https://www.digital.archives.go.jp/api/iiif/5049238/manifest.json,308-0101,58
3669659,https://www.digital.archives.go.jp/api/iiif/3669659/manifest.json,308-0145,58
4768404,https://www.digital.archives.go.jp/api/iiif/4768404/manifest.json,308-0169,58
5049557,https://www.digital.archives.go.jp/api/iiif/5049557/manifest.json,308-0210,58
3611556,https://www.digital.archives.go.jp/api/iiif/3611556/manifest.json,309-0103,58
5049770,https://www.digital.archives.go.jp/api/iiif/5049770/manifest.json,309-0123,58
4766802,https://www.digital.archives.go.jp/api/iiif/4766802/manifest.json,309-0155,58
5054433,https://www.digital.archives.go.jp/api/iiif/5054433/manifest.json,310-0026,58
5054483,https://www.digital.archives.go.jp/api/iiif/5054483/manifest.json,310-0028,58
5054581,https://www.digital.archives.go.jp/api/iiif/5054581/manifest.json,310-0031,58
5054743,https://www.digital.archives.go.jp/api/iiif/5054743/manifest.json,310-0044,58
5054772,https://www.digital.archives.go.jp/api/iiif/5054772/manifest.json,310-0068,58
5054911,https://www.digital.archives.go.jp/api/iiif/5054911/manifest.json,310-0117,58
5054995,https://www.digital.archives.go.jp/api/iiif/5054995/manifest.json,310-0132,58
3670175,https://www.digital.archives.go.jp/api/iiif/3670175/manifest.json,310-0158,58
3743996,https://www.digital.archives.go.jp/api/iiif/3743996/manifest.json,310-0170,58
5055362,https://www.digital.archives.go.jp/api/iiif/5055362/manifest.json,311-0057,58
3745164,https://www.digital.archives.go.jp/api/iiif/3745164/manifest.json,311-0076,58
3672466,https://www.digital.archives.go.jp/api/iiif/3672466/manifest.json,311-0216,58
4762531,https://www.digital.archives.go.jp/api/iiif/4762531/manifest.json,311-0288,58
5055570,https://www.digital.archives.go.jp/api/iiif/5055570/manifest.json,311-0311,58
5057032,https://www.digital.archives.go.jp/api/iiif/5057032/manifest.json,364-0107,58
3974348,https://www.digital.archives.go.jp/api/iiif/3974348/manifest.json,365-0015,58
5064692,https://www.digital.archives.go.jp/api/iiif/5064692/manifest.json,366-0021,58
5065108,https://www.digital.archives.go.jp/api/iiif/5065108/manifest.json,366-0071,58
4017559,https://www.digital.archives.go.jp/api/iiif/4017559/manifest.json,367-0035,58
3931263,https://www.digital.archives.go.jp/api/iiif/3931263/manifest.json,367-0065,58
5390831,https://www.digital.archives.go.jp/api/iiif/5390831/manifest.json,367-0115,58
5395112,https://www.digital.archives.go.jp/api/iiif/5395112/manifest.json,369-0013,58
4248309,https://www.digital.archives.go.jp/api/iiif/4248309/manifest.json,003-0006,57
4413304,https://www.digital.archives.go.jp/api/iiif/4413304/manifest.json,004-0002,57
4414906,https://www.digital.archives.go.jp/api/iiif/4414906/manifest.json,048-0001,57
4420990,https://www.digital.archives.go.jp/api/iiif/4420990/manifest.json,049-0016,57
4425698,https://www.digital.archives.go.jp/api/iiif/4425698/manifest.json,061-0001,57
4756999,https://www.digital.archives.go.jp/api/iiif/4756999/manifest.json,067-0001,57
4423692,https://www.digital.archives.go.jp/api/iiif/4423692/manifest.json,071-0007,57
4416768,https://www.digital.archives.go.jp/api/iiif/4416768/manifest.json,073-0005,57
4494827,https://www.digital.archives.go.jp/api/iiif/4494827/manifest.json,079-0003,57
4499044,https://www.digital.archives.go.jp/api/iiif/4499044/manifest.json,079-0005,57
4757627,https://www.digital.archives.go.jp/api/iiif/4757627/manifest.json,083-0003,57
4757823,https://www.digital.archives.go.jp/api/iiif/4757823/manifest.json,111-0005,57
4757812,https://www.digital.archives.go.jp/api/iiif/4757812/manifest.json,111-0005,57
4494555,https://www.digital.archives.go.jp/api/iiif/4494555/manifest.json,115-0002,57
4499305,https://www.digital.archives.go.jp/api/iiif/4499305/manifest.json,124-0003,57
4498598,https://www.digital.archives.go.jp/api/iiif/4498598/manifest.json,127-0002,57
4479414,https://www.digital.archives.go.jp/api/iiif/4479414/manifest.json,132-0004,57
4762051,https://www.digital.archives.go.jp/api/iiif/4762051/manifest.json,137-0001,57
4487633,https://www.digital.archives.go.jp/api/iiif/4487633/manifest.json,189-0002,57
4435307,https://www.digital.archives.go.jp/api/iiif/4435307/manifest.json,192-0006,57
4419614,https://www.digital.archives.go.jp/api/iiif/4419614/manifest.json,236-0014,57
3896777,https://www.digital.archives.go.jp/api/iiif/3896777/manifest.json,250-0004,57
4907695,https://www.digital.archives.go.jp/api/iiif/4907695/manifest.json,291-0022,57
4228768,https://www.digital.archives.go.jp/api/iiif/4228768/manifest.json,300-0155,57
4228783,https://www.digital.archives.go.jp/api/iiif/4228783/manifest.json,300-0211,57
588163,https://www.digital.archives.go.jp/api/iiif/588163/manifest.json,301-0063,57
588381,https://www.digital.archives.go.jp/api/iiif/588381/manifest.json,301-0064,57
595653,https://www.digital.archives.go.jp/api/iiif/595653/manifest.json,301-0144,57
577106,https://www.digital.archives.go.jp/api/iiif/577106/manifest.json,302-0108,57
4916886,https://www.digital.archives.go.jp/api/iiif/4916886/manifest.json,303-0173,57
4438747,https://www.digital.archives.go.jp/api/iiif/4438747/manifest.json,304-0025,57
4917806,https://www.digital.archives.go.jp/api/iiif/4917806/manifest.json,304-0223,57
4774088,https://www.digital.archives.go.jp/api/iiif/4774088/manifest.json,304-0292,57
4918145,https://www.digital.archives.go.jp/api/iiif/4918145/manifest.json,304-0308,57
4918531,https://www.digital.archives.go.jp/api/iiif/4918531/manifest.json,305-0022,57
4918637,https://www.digital.archives.go.jp/api/iiif/4918637/manifest.json,305-0041,57
4918822,https://www.digital.archives.go.jp/api/iiif/4918822/manifest.json,305-0126,57
4919041,https://www.digital.archives.go.jp/api/iiif/4919041/manifest.json,305-0208,57
4919178,https://www.digital.archives.go.jp/api/iiif/4919178/manifest.json,305-0294,57
4919492,https://www.digital.archives.go.jp/api/iiif/4919492/manifest.json,306-0181,57
4919987,https://www.digital.archives.go.jp/api/iiif/4919987/manifest.json,306-0297,57
4772475,https://www.digital.archives.go.jp/api/iiif/4772475/manifest.json,307-0031,57
4920102,https://www.digital.archives.go.jp/api/iiif/4920102/manifest.json,307-0077,57
3671413,https://www.digital.archives.go.jp/api/iiif/3671413/manifest.json,307-0132,57
4920269,https://www.digital.archives.go.jp/api/iiif/4920269/manifest.json,307-0147,57
3669296,https://www.digital.archives.go.jp/api/iiif/3669296/manifest.json,307-0167,57
3669446,https://www.digital.archives.go.jp/api/iiif/3669446/manifest.json,307-0222,57
5049029,https://www.digital.archives.go.jp/api/iiif/5049029/manifest.json,308-0011,57
3743660,https://www.digital.archives.go.jp/api/iiif/3743660/manifest.json,308-0065,57
5049183,https://www.digital.archives.go.jp/api/iiif/5049183/manifest.json,308-0082,57
4771303,https://www.digital.archives.go.jp/api/iiif/4771303/manifest.json,308-0105,57
3669748,https://www.digital.archives.go.jp/api/iiif/3669748/manifest.json,308-0167,57
4768545,https://www.digital.archives.go.jp/api/iiif/4768545/manifest.json,308-0211,57
5049653,https://www.digital.archives.go.jp/api/iiif/5049653/manifest.json,308-0235,57
5049698,https://www.digital.archives.go.jp/api/iiif/5049698/manifest.json,309-0102,57
4766068,https://www.digital.archives.go.jp/api/iiif/4766068/manifest.json,309-0121,57
5049782,https://www.digital.archives.go.jp/api/iiif/5049782/manifest.json,309-0123,57
3670322,https://www.digital.archives.go.jp/api/iiif/3670322/manifest.json,310-0001,57
5054459,https://www.digital.archives.go.jp/api/iiif/5054459/manifest.json,310-0028,57
4766908,https://www.digital.archives.go.jp/api/iiif/4766908/manifest.json,310-0035,57
5054709,https://www.digital.archives.go.jp/api/iiif/5054709/manifest.json,310-0042,57
5055012,https://www.digital.archives.go.jp/api/iiif/5055012/manifest.json,310-0134,57
5055171,https://www.digital.archives.go.jp/api/iiif/5055171/manifest.json,310-0157,57
5055222,https://www.digital.archives.go.jp/api/iiif/5055222/manifest.json,310-0160,57
5055286,https://www.digital.archives.go.jp/api/iiif/5055286/manifest.json,310-0175,57
4766958,https://www.digital.archives.go.jp/api/iiif/4766958/manifest.json,311-0061,57
5055498,https://www.digital.archives.go.jp/api/iiif/5055498/manifest.json,311-0222,57
4762549,https://www.digital.archives.go.jp/api/iiif/4762549/manifest.json,311-0288,57
5055599,https://www.digital.archives.go.jp/api/iiif/5055599/manifest.json,312-0009,57
3611413,https://www.digital.archives.go.jp/api/iiif/3611413/manifest.json,312-0305,57
5056779,https://www.digital.archives.go.jp/api/iiif/5056779/manifest.json,363-0121,57
5056908,https://www.digital.archives.go.jp/api/iiif/5056908/manifest.json,364-0074,57
5056960,https://www.digital.archives.go.jp/api/iiif/5056960/manifest.json,364-0079,57
5063344,https://www.digital.archives.go.jp/api/iiif/5063344/manifest.json,365-0010,57
5064714,https://www.digital.archives.go.jp/api/iiif/5064714/manifest.json,366-0023,57
5065695,https://www.digital.archives.go.jp/api/iiif/5065695/manifest.json,367-0031,57
3977872,https://www.digital.archives.go.jp/api/iiif/3977872/manifest.json,367-0065,57
5390486,https://www.digital.archives.go.jp/api/iiif/5390486/manifest.json,367-0066,57
5390578,https://www.digital.archives.go.jp/api/iiif/5390578/manifest.json,367-0067,57
5390836,https://www.digital.archives.go.jp/api/iiif/5390836/manifest.json,367-0115,57
5395274,https://www.digital.archives.go.jp/api/iiif/5395274/manifest.json,369-0022,57
5395544,https://www.digital.archives.go.jp/api/iiif/5395544/manifest.json,369-0056,57
4499193,https://www.digital.archives.go.jp/api/iiif/4499193/manifest.json,002-0004,56
4432693,https://www.digital.archives.go.jp/api/iiif/4432693/manifest.json,004-0002,56
4431336,https://www.digital.archives.go.jp/api/iiif/4431336/manifest.json,019-0008,56
4490579,https://www.digital.archives.go.jp/api/iiif/4490579/manifest.json,048-0003,56
1069849,https://www.digital.archives.go.jp/api/iiif/1069849/manifest.json,052-0004,56
628473,https://www.digital.archives.go.jp/api/iiif/628473/manifest.json,058-0001,56
4757026,https://www.digital.archives.go.jp/api/iiif/4757026/manifest.json,067-0005,56
4432562,https://www.digital.archives.go.jp/api/iiif/4432562/manifest.json,071-0007,56
4417900,https://www.digital.archives.go.jp/api/iiif/4417900/manifest.json,072-0003,56
4757175,https://www.digital.archives.go.jp/api/iiif/4757175/manifest.json,073-0007,56
4427763,https://www.digital.archives.go.jp/api/iiif/4427763/manifest.json,076-0002,56
4494839,https://www.digital.archives.go.jp/api/iiif/4494839/manifest.json,079-0003,56
4757319,https://www.digital.archives.go.jp/api/iiif/4757319/manifest.json,082-0001,56
4757785,https://www.digital.archives.go.jp/api/iiif/4757785/manifest.json,111-0005,56
4498492,https://www.digital.archives.go.jp/api/iiif/4498492/manifest.json,119-0001,56
4498394,https://www.digital.archives.go.jp/api/iiif/4498394/manifest.json,129-0003,56
4762077,https://www.digital.archives.go.jp/api/iiif/4762077/manifest.json,137-0001,56
4499177,https://www.digital.archives.go.jp/api/iiif/4499177/manifest.json,190-0002,56
4498617,https://www.digital.archives.go.jp/api/iiif/4498617/manifest.json,195-0007,56
4405584,https://www.digital.archives.go.jp/api/iiif/4405584/manifest.json,236-0014,56
3896768,https://www.digital.archives.go.jp/api/iiif/3896768/manifest.json,250-0004,56
4052200,https://www.digital.archives.go.jp/api/iiif/4052200/manifest.json,278-0249,56
4215997,https://www.digital.archives.go.jp/api/iiif/4215997/manifest.json,300-0140,56
4229695,https://www.digital.archives.go.jp/api/iiif/4229695/manifest.json,300-0211,56
